idVotacao;n_partidos;n_orientacoes_distintas;n_sim;n_nao;n_obs;n_lib;n_abst;n_null;unanime_sim;unanime_nao;divergencia_sim_nao;liberados_majoritarios
2127233-55;3;1;0;1;0;0;0;2;False;False;False;False
2127233-62;3;1;0;1;0;0;0;2;False;False;False;False
2127233-65;3;1;0;1;0;0;0;2;False;False;False;False
2127797-64;3;1;0;1;0;0;0;2;False;False;False;False
2127797-70;3;1;0;1;0;0;0;2;False;False;False;False
2127797-84;3;1;0;0;0;1;0;2;False;False;False;False
2127803-52;3;1;0;1;0;0;0;2;False;False;False;False
2127803-75;3;1;1;0;0;0;0;2;False;False;False;False
2127803-86;3;1;0;1;0;0;0;2;False;False;False;False
2128135-61;1;1;1;0;0;0;0;0;False;False;False;False
2128135-67;2;1;2;0;0;0;0;0;False;False;False;False
2128135-72;2;1;0;2;0;0;0;0;False;False;False;False
2129185-69;4;1;0;1;0;0;0;3;False;False;False;False
2129185-75;4;1;0;1;0;0;0;3;False;False;False;False
2129185-86;4;1;1;0;0;0;0;3;False;False;False;False
2129647-5;3;1;1;0;0;0;0;2;False;False;False;False
2129925-6;3;1;1;0;0;0;0;2;False;False;False;False
2132523-80;3;1;1;0;0;0;0;2;False;False;False;False
2132524-104;3;1;0;1;0;0;0;2;False;False;False;False
2132524-113;3;1;1;0;0;0;0;2;False;False;False;False
2132524-36;3;1;0;1;0;0;0;2;False;False;False;False
2132524-40;3;1;1;0;0;0;0;2;False;False;False;False
2132524-45;3;1;0;1;0;0;0;2;False;False;False;False
2132524-64;3;1;1;0;0;0;0;2;False;False;False;False
2132524-69;3;1;1;0;0;0;0;2;False;False;False;False
2132524-73;3;1;0;1;0;0;0;2;False;False;False;False
2132524-78;3;1;0;1;0;0;0;2;False;False;False;False
2132902-18;3;1;1;0;0;0;0;2;False;False;False;False
2136580-62;7;1;2;0;0;0;0;5;False;False;False;False
2137715-10;4;1;1;0;0;0;0;3;False;False;False;False
2137734-51;3;1;1;0;0;0;0;2;False;False;False;False
2138679-44;3;1;0;1;0;0;0;2;False;False;False;False
2138679-55;3;1;1;0;0;0;0;2;False;False;False;False
2138679-65;3;1;1;0;0;0;0;2;False;False;False;False
2138680-43;6;2;1;1;0;0;0;4;False;False;True;False
2138773-6;2;1;0;1;0;0;0;1;False;False;False;False
2138918-54;3;1;1;0;0;0;0;2;False;False;False;False
2139049-52;7;2;1;2;0;0;0;4;False;False;True;False
21391-47;3;1;2;0;0;0;0;1;False;False;False;False
2139967-42;4;1;1;0;0;0;0;3;False;False;False;False
2139967-68;4;1;1;0;0;0;0;3;False;False;False;False
2139981-110;4;1;0;1;0;0;0;3;False;False;False;False
2139981-58;4;1;0;1;0;0;0;3;False;False;False;False
2139981-70;4;1;1;0;0;0;0;3;False;False;False;False
2139981-96;4;1;0;1;0;0;0;3;False;False;False;False
21400-240;2;1;2;0;0;0;0;0;False;False;False;False
2140098-34;8;1;4;0;0;0;0;4;False;False;False;False
2141401-6;3;1;1;0;0;0;0;2;False;False;False;False
2142691-14;5;1;2;0;0;0;0;3;False;False;False;False
2143164-116;3;1;3;0;0;0;0;0;False;False;False;False
2143164-126;3;1;1;0;0;0;0;2;False;False;False;False
2144465-45;4;1;0;1;0;0;0;3;False;False;False;False
2144465-55;4;1;0;1;0;0;0;3;False;False;False;False
2144465-61;4;1;0;1;0;0;0;3;False;False;False;False
2144465-77;4;1;1;0;0;0;0;3;False;False;False;False
2144995-104;8;1;0;4;0;0;0;4;False;False;False;False
2144995-99;8;1;0;5;0;0;0;3;False;False;False;False
2145275-48;4;1;0;1;0;0;0;3;False;False;False;False
2145819-51;4;1;1;0;0;0;0;3;False;False;False;False
2146350-85;7;2;0;3;0;1;0;3;False;False;False;False
2147241-38;7;1;0;3;0;0;0;4;False;False;False;False
2147241-44;7;1;0;3;0;0;0;4;False;False;False;False
2147241-47;7;1;0;3;0;0;0;4;False;False;False;False
2147241-51;7;1;3;0;0;0;0;4;False;False;False;False
2147241-54;7;1;0;3;0;0;0;4;False;False;False;False
2147241-60;7;1;2;0;0;0;0;5;False;False;False;False
2147241-66;8;2;2;0;1;0;0;5;False;False;False;False
2147513-112;6;1;0;1;0;0;0;5;False;False;False;False
2147513-140;6;1;0;4;0;0;0;2;False;False;False;False
2147513-171;6;1;2;0;0;0;0;4;False;False;False;False
2147513-92;6;1;0;2;0;0;0;4;False;False;False;False
2147513-99;5;2;0;3;0;1;0;1;False;False;False;False
2148085-80;3;0;0;0;0;0;0;3;False;False;False;False
2148437-104;4;1;1;0;0;0;0;3;False;False;False;False
2148437-123;4;1;0;1;0;0;0;3;False;False;False;False
2148437-158;4;1;0;1;0;0;0;3;False;False;False;False
2148437-171;4;1;0;1;0;0;0;3;False;False;False;False
2148437-44;4;1;0;1;0;0;0;3;False;False;False;False
2148437-58;4;1;0;1;0;0;0;3;False;False;False;False
2148437-84;4;1;1;0;0;0;0;3;False;False;False;False
2149303-50;7;1;0;0;0;1;0;6;False;False;False;False
2149372-22;4;1;1;0;0;0;0;3;False;False;False;False
2149529-2;3;0;0;0;0;0;0;3;False;False;False;False
2149785-72;8;1;6;0;0;0;0;2;True;False;False;False
2150163-78;5;1;1;0;0;0;0;4;False;False;False;False
2152544-73;4;0;0;0;0;0;0;4;False;False;False;False
2152748-80;4;1;3;0;0;0;0;1;False;False;False;False
2156331-35;4;1;0;1;0;0;0;3;False;False;False;False
2156331-50;4;1;0;1;0;0;0;3;False;False;False;False
2156497-8;4;1;1;0;0;0;0;3;False;False;False;False
21571-116;2;1;2;0;0;0;0;0;False;False;False;False
21571-141;2;1;2;0;0;0;0;0;False;False;False;False
21571-143;2;1;2;0;0;0;0;0;False;False;False;False
21571-148;2;1;2;0;0;0;0;0;False;False;False;False
21571-151;2;1;2;0;0;0;0;0;False;False;False;False
21571-154;2;1;2;0;0;0;0;0;False;False;False;False
21571-156;2;1;2;0;0;0;0;0;False;False;False;False
2158425-105;5;1;0;2;0;0;0;3;False;False;False;False
2158425-108;5;1;0;2;0;0;0;3;False;False;False;False
2158425-111;5;1;0;2;0;0;0;3;False;False;False;False
2158425-114;5;1;2;0;0;0;0;3;False;False;False;False
2158425-120;5;1;0;2;0;0;0;3;False;False;False;False
2158425-147;5;1;0;2;0;0;0;3;False;False;False;False
2158425-150;5;1;2;0;0;0;0;3;False;False;False;False
2158425-154;5;1;0;2;0;0;0;3;False;False;False;False
2158425-38;5;1;0;2;0;0;0;3;False;False;False;False
2158425-41;5;1;0;2;0;0;0;3;False;False;False;False
2158425-52;5;1;0;2;0;0;0;3;False;False;False;False
2158425-62;5;1;2;0;0;0;0;3;False;False;False;False
21585-100;3;1;3;0;0;0;0;0;False;False;False;False
2158536-10;7;1;3;0;0;0;0;4;False;False;False;False
2158716-112;8;1;3;0;0;0;0;5;False;False;False;False
2158716-139;8;1;3;0;0;0;0;5;False;False;False;False
2158716-143;8;1;0;3;0;0;0;5;False;False;False;False
2160441-100;6;2;0;1;1;0;0;4;False;False;False;False
2160441-90;6;2;0;2;1;0;0;3;False;False;False;False
2160639-11;5;1;1;0;0;0;0;4;False;False;False;False
2160860-165;6;0;0;0;0;0;0;6;False;False;False;False
2160860-168;6;0;0;0;0;0;0;6;False;False;False;False
2160860-176;6;0;0;0;0;0;0;6;False;False;False;False
2160860-181;6;0;0;0;0;0;0;6;False;False;False;False
2160860-184;6;0;0;0;0;0;0;6;False;False;False;False
2160860-190;6;0;0;0;0;0;0;6;False;False;False;False
2160860-202;6;0;0;0;0;0;0;6;False;False;False;False
2160860-52;4;1;0;1;0;0;0;3;False;False;False;False
2160860-55;4;1;0;1;0;0;0;3;False;False;False;False
2160860-58;4;1;0;1;0;0;0;3;False;False;False;False
2160860-65;4;1;1;0;0;0;0;3;False;False;False;False
2160860-84;4;1;0;1;0;0;0;3;False;False;False;False
2160860-93;4;1;1;0;0;0;0;3;False;False;False;False
2162525-6;4;1;1;0;0;0;0;3;False;False;False;False
2162566-7;4;1;1;0;0;0;0;3;False;False;False;False
2162802-89;7;0;0;0;0;0;0;7;False;False;False;False
2163629-6;4;1;1;0;0;0;0;3;False;False;False;False
2163986-7;8;1;2;0;0;0;0;6;False;False;False;False
2164134-31;4;1;1;0;0;0;0;3;False;False;False;False
2164234-101;4;1;0;1;0;0;0;3;False;False;False;False
2164234-106;4;1;1;0;0;0;0;3;False;False;False;False
2164234-109;4;1;1;0;0;0;0;3;False;False;False;False
2164234-113;4;1;1;0;0;0;0;3;False;False;False;False
2164234-38;4;1;0;1;0;0;0;3;False;False;False;False
2164234-57;4;1;0;1;0;0;0;3;False;False;False;False
2164234-70;4;1;0;1;0;0;0;3;False;False;False;False
2164234-73;4;1;1;0;0;0;0;3;False;False;False;False
2164234-77;4;1;1;0;0;0;0;3;False;False;False;False
2164234-79;4;1;0;1;0;0;0;3;False;False;False;False
2164234-81;4;1;1;0;0;0;0;3;False;False;False;False
2164332-6;4;1;1;0;0;0;0;3;False;False;False;False
2164596-9;5;1;2;0;0;0;0;3;False;False;False;False
2164719-7;8;1;1;0;0;0;0;7;False;False;False;False
2165194-100;8;1;3;0;0;0;0;5;False;False;False;False
2165194-102;8;1;0;3;0;0;0;5;False;False;False;False
2165194-103;8;1;3;0;0;0;0;5;False;False;False;False
2165194-130;8;1;3;0;0;0;0;5;False;False;False;False
2165194-96;8;1;0;3;0;0;0;5;False;False;False;False
2165578-55;4;1;0;1;0;0;0;3;False;False;False;False
2165578-61;4;1;0;1;0;0;0;3;False;False;False;False
2165578-69;4;1;0;1;0;0;0;3;False;False;False;False
2166092-33;5;1;0;2;0;0;0;3;False;False;False;False
2166464-128;7;1;1;0;0;0;0;6;False;False;False;False
2166464-132;7;1;0;1;0;0;0;6;False;False;False;False
2166595-59;8;1;6;0;0;0;0;2;True;False;False;False
2166595-61;8;1;6;0;0;0;0;2;True;False;False;False
2166595-65;8;1;6;0;0;0;0;2;True;False;False;False
2166600-80;8;1;0;3;0;0;0;5;False;False;False;False
2166600-81;8;1;3;0;0;0;0;5;False;False;False;False
2166600-89;8;1;0;2;0;0;0;6;False;False;False;False
2166600-93;8;1;3;0;0;0;0;5;False;False;False;False
2166877-73;8;1;6;0;0;0;0;2;True;False;False;False
2166877-79;8;1;0;6;0;0;0;2;False;True;False;False
2167507-100;4;1;0;1;0;0;0;3;False;False;False;False
2167507-107;4;1;1;0;0;0;0;3;False;False;False;False
2167507-112;4;1;0;1;0;0;0;3;False;False;False;False
2167507-118;4;1;1;0;0;0;0;3;False;False;False;False
2167507-125;4;1;0;1;0;0;0;3;False;False;False;False
2167507-49;4;1;1;0;0;0;0;3;False;False;False;False
2167507-52;4;1;0;1;0;0;0;3;False;False;False;False
2167507-55;4;1;0;1;0;0;0;3;False;False;False;False
2167507-59;4;1;0;1;0;0;0;3;False;False;False;False
2167507-65;4;1;1;0;0;0;0;3;False;False;False;False
2167507-76;4;1;0;1;0;0;0;3;False;False;False;False
2167507-81;4;1;0;1;0;0;0;3;False;False;False;False
2167507-87;4;1;1;0;0;0;0;3;False;False;False;False
2167543-40;5;1;0;2;0;0;0;3;False;False;False;False
2167882-83;7;1;0;1;0;0;0;6;False;False;False;False
2167938-18;4;1;0;1;0;0;0;3;False;False;False;False
2167938-21;4;1;0;1;0;0;0;3;False;False;False;False
2168064-12;4;1;0;1;0;0;0;3;False;False;False;False
2168064-15;4;1;0;1;0;0;0;3;False;False;False;False
2168064-19;4;1;1;0;0;0;0;3;False;False;False;False
2168064-9;4;1;1;0;0;0;0;3;False;False;False;False
2168250-55;6;2;0;3;0;1;0;2;False;False;False;False
2168386-45;4;1;2;0;0;0;0;2;False;False;False;False
2169217-6;4;1;1;0;0;0;0;3;False;False;False;False
2170496-89;7;1;5;0;0;0;0;2;False;False;False;False
2170504-45;5;1;4;0;0;0;0;1;False;False;False;False
2171314-10;8;3;3;2;0;1;0;2;False;False;True;False
2173291-6;4;1;1;0;0;0;0;3;False;False;False;False
2173680-62;5;1;2;0;0;0;0;3;False;False;False;False
2173759-7;4;1;1;0;0;0;0;3;False;False;False;False
2175597-7;5;1;2;0;0;0;0;3;False;False;False;False
2175977-119;4;1;0;3;0;0;0;1;False;False;False;False
2175977-128;5;1;0;2;0;0;0;3;False;False;False;False
2175977-137;5;1;0;5;0;0;0;0;False;False;False;False
2175977-139;5;1;5;0;0;0;0;0;False;False;False;False
2176886-79;8;1;6;0;0;0;0;2;True;False;False;False
2177451-109;5;1;0;2;0;0;0;3;False;False;False;False
2177451-123;5;1;0;2;0;0;0;3;False;False;False;False
2177451-126;5;1;0;2;0;0;0;3;False;False;False;False
2177451-129;5;1;0;2;0;0;0;3;False;False;False;False
2177451-131;5;1;0;2;0;0;0;3;False;False;False;False
2177451-57;5;1;2;0;0;0;0;3;False;False;False;False
2177451-73;5;1;0;2;0;0;0;3;False;False;False;False
2177451-75;5;1;0;2;0;0;0;3;False;False;False;False
2177451-78;5;1;0;2;0;0;0;3;False;False;False;False
2177451-83;5;1;0;2;0;0;0;3;False;False;False;False
2177451-86;5;1;2;0;0;0;0;3;False;False;False;False
2177451-90;5;1;2;0;0;0;0;3;False;False;False;False
2178170-53;8;1;3;0;0;0;0;5;False;False;False;False
2178170-58;8;1;2;0;0;0;0;6;False;False;False;False
2178408-157;7;1;1;0;0;0;0;6;False;False;False;False
2178408-165;7;1;1;0;0;0;0;6;False;False;False;False
2178408-173;7;1;0;1;0;0;0;6;False;False;False;False
2179189-45;6;0;0;0;0;0;0;6;False;False;False;False
2180386-73;5;2;0;3;1;0;0;1;False;False;False;False
2180608-7;5;1;2;0;0;0;0;3;False;False;False;False
2180710-5;5;1;2;0;0;0;0;3;False;False;False;False
2182065-64;5;2;1;0;1;0;0;3;False;False;False;False
2182065-70;5;2;1;1;0;0;0;3;False;False;True;False
2182708-94;6;2;5;0;0;1;0;0;False;False;False;False
2183306-45;5;1;0;2;0;0;0;3;False;False;False;False
2183306-48;5;1;2;0;0;0;0;3;False;False;False;False
2184458-106;8;1;0;5;0;0;0;3;False;False;False;False
2184458-111;8;1;5;0;0;0;0;3;False;False;False;False
2184458-115;8;2;1;4;0;0;0;3;False;False;True;False
2184458-123;8;1;6;0;0;0;0;2;True;False;False;False
2184458-127;8;1;6;0;0;0;0;2;True;False;False;False
2184458-131;8;1;4;0;0;0;0;4;False;False;False;False
2184458-92;8;1;0;4;0;0;0;4;False;False;False;False
2184973-58;8;1;6;0;0;0;0;2;True;False;False;False
2184973-62;8;1;6;0;0;0;0;2;True;False;False;False
2184973-65;8;1;0;6;0;0;0;2;False;True;False;False
2184973-71;8;1;6;0;0;0;0;2;True;False;False;False
2184973-76;8;1;6;0;0;0;0;2;True;False;False;False
2186530-6;5;1;2;0;0;0;0;3;False;False;False;False
2186621-101;7;2;1;0;0;1;0;5;False;False;False;False
2186621-115;7;2;2;0;0;1;0;4;False;False;False;False
2186777-31;5;1;0;2;0;0;0;3;False;False;False;False
2186777-35;5;1;2;0;0;0;0;3;False;False;False;False
2186805-6;5;1;2;0;0;0;0;3;False;False;False;False
2187087-189;8;1;0;2;0;0;0;6;False;False;False;False
2187087-39;8;1;0;2;0;0;0;6;False;False;False;False
2187635-29;4;1;0;3;0;0;0;1;False;False;False;False
2188301-38;6;2;0;1;1;0;0;4;False;False;False;False
2188301-45;6;1;1;0;0;0;0;5;False;False;False;False
2188301-48;6;1;2;0;0;0;0;4;False;False;False;False
2188301-50;6;2;0;1;1;0;0;4;False;False;False;False
2188301-57;6;1;0;1;0;0;0;5;False;False;False;False
2188301-59;6;1;2;0;0;0;0;4;False;False;False;False
2188301-62;6;1;1;0;0;0;0;5;False;False;False;False
2188301-65;6;1;0;0;2;0;0;4;False;False;False;False
2188690-32;5;1;2;0;0;0;0;3;False;False;False;False
2189858-42;6;1;0;2;0;0;0;4;False;False;False;False
2189858-45;6;1;0;2;0;0;0;4;False;False;False;False
2189858-49;6;1;0;1;0;0;0;5;False;False;False;False
2189858-53;6;0;0;0;0;0;0;6;False;False;False;False
2189858-73;6;1;0;1;0;0;0;5;False;False;False;False
2190084-79;7;1;1;0;0;0;0;6;False;False;False;False
2190084-88;7;1;1;0;0;0;0;6;False;False;False;False
2190084-93;7;1;1;0;0;0;0;6;False;False;False;False
2190190-68;8;1;2;0;0;0;0;6;False;False;False;False
2190237-103;7;1;3;0;0;0;0;4;False;False;False;False
2190237-105;7;1;3;0;0;0;0;4;False;False;False;False
2190237-108;7;1;3;0;0;0;0;4;False;False;False;False
2190237-111;7;1;2;0;0;0;0;5;False;False;False;False
2190237-117;7;1;0;2;0;0;0;5;False;False;False;False
2190237-37;7;1;0;3;0;0;0;4;False;False;False;False
2190237-50;7;1;2;0;0;0;0;5;False;False;False;False
2190237-57;7;1;0;2;0;0;0;5;False;False;False;False
2190237-60;7;1;2;0;0;0;0;5;False;False;False;False
2190237-66;7;1;0;3;0;0;0;4;False;False;False;False
2190237-69;7;1;3;0;0;0;0;4;False;False;False;False
2190237-72;7;1;0;3;0;0;0;4;False;False;False;False
2190237-76;7;1;3;0;0;0;0;4;False;False;False;False
2190237-80;7;1;2;0;0;0;0;5;False;False;False;False
2190237-82;7;1;3;0;0;0;0;4;False;False;False;False
2190237-86;7;1;3;0;0;0;0;4;False;False;False;False
2190237-94;7;1;0;2;0;0;0;5;False;False;False;False
2190237-99;7;1;0;3;0;0;0;4;False;False;False;False
2190265-63;8;1;4;0;0;0;0;4;False;False;False;False
2190288-81;7;2;0;2;0;1;0;4;False;False;False;False
2190355-51;7;1;0;3;0;0;0;4;False;False;False;False
2190355-74;7;1;3;0;0;0;0;4;False;False;False;False
2190355-84;7;2;1;2;0;0;0;4;False;False;True;False
2190707-68;5;1;0;3;0;0;0;2;False;False;False;False
2190730-67;8;1;6;0;0;0;0;2;True;False;False;False
2190822-75;6;2;1;5;0;0;0;0;False;False;True;False
2190822-86;6;2;1;3;0;0;0;2;False;False;True;False
2190822-89;6;2;1;3;0;0;0;2;False;False;True;False
2190986-112;5;1;0;3;0;0;0;2;False;False;False;False
2190986-74;6;1;0;3;0;0;0;3;False;False;False;False
2191205-76;8;2;1;7;0;0;0;0;False;False;True;False
2191205-79;8;1;6;0;0;0;0;2;True;False;False;False
2191403-90;7;1;2;0;0;0;0;5;False;False;False;False
2191944-53;5;2;1;2;0;0;0;2;False;False;True;False
2192288-85;7;1;2;0;0;0;0;5;False;False;False;False
2192459-114;6;2;5;1;0;0;0;0;False;False;True;False
2192459-503;6;1;0;6;0;0;0;0;False;True;False;False
2192459-588;7;1;0;3;0;0;0;4;False;False;False;False
2192459-591;7;1;0;3;0;0;0;4;False;False;False;False
2192459-601;7;1;3;0;0;0;0;4;False;False;False;False
2192459-609;7;1;0;3;0;0;0;4;False;False;False;False
2192459-612;7;1;0;3;0;0;0;4;False;False;False;False
2192459-616;7;1;2;0;0;0;0;5;False;False;False;False
2192459-619;7;1;0;2;0;0;0;5;False;False;False;False
2192459-625;7;1;0;3;0;0;0;4;False;False;False;False
2192459-636;7;1;3;0;0;0;0;4;False;False;False;False
2192459-640;7;2;1;1;0;0;0;5;False;False;True;False
2192459-646;7;1;0;3;0;0;0;4;False;False;False;False
2192459-649;7;1;3;0;0;0;0;4;False;False;False;False
2192459-653;7;1;3;0;0;0;0;4;False;False;False;False
2192459-657;7;1;3;0;0;0;0;4;False;False;False;False
2192459-662;7;1;0;3;0;0;0;4;False;False;False;False
2192459-665;7;1;3;0;0;0;0;4;False;False;False;False
2192459-668;7;1;3;0;0;0;0;4;False;False;False;False
2192459-671;7;1;0;3;0;0;0;4;False;False;False;False
2192459-690;7;1;0;3;0;0;0;4;False;False;False;False
2192459-692;7;1;0;3;0;0;0;4;False;False;False;False
2192459-696;7;1;3;0;0;0;0;4;False;False;False;False
2192459-704;7;1;0;3;0;0;0;4;False;False;False;False
2192459-705;7;1;0;3;0;0;0;4;False;False;False;False
2192459-724;7;1;3;0;0;0;0;4;False;False;False;False
2192459-734;7;1;3;0;0;0;0;4;False;False;False;False
2192459-741;7;1;6;0;0;0;0;1;True;False;False;False
2192459-757;7;1;0;3;0;0;0;4;False;False;False;False
2192459-763;7;1;3;0;0;0;0;4;False;False;False;False
2192459-772;7;1;0;3;0;0;0;4;False;False;False;False
2192459-775;7;1;0;3;0;0;0;4;False;False;False;False
2192459-779;7;1;3;0;0;0;0;4;False;False;False;False
2192459-781;7;1;0;3;0;0;0;4;False;False;False;False
2192459-786;7;1;3;0;0;0;0;4;False;False;False;False
2192459-794;7;1;0;3;0;0;0;4;False;False;False;False
2192459-795;7;1;3;0;0;0;0;4;False;False;False;False
2192459-798;7;1;3;0;0;0;0;4;False;False;False;False
2192459-804;7;1;3;0;0;0;0;4;False;False;False;False
2192459-807;7;1;3;0;0;0;0;4;False;False;False;False
2192459-810;7;1;3;0;0;0;0;4;False;False;False;False
2192459-813;7;1;3;0;0;0;0;4;False;False;False;False
2192459-816;7;1;3;0;0;0;0;4;False;False;False;False
2192459-819;7;1;3;0;0;0;0;4;False;False;False;False
2193564-54;6;1;0;2;0;0;0;4;False;False;False;False
2193587-69;6;1;0;3;0;0;0;3;False;False;False;False
2193670-52;3;1;0;1;0;0;0;2;False;False;False;False
2193787-58;7;2;1;5;0;0;0;1;False;False;True;False
2194442-74;7;1;0;1;0;0;0;6;False;False;False;False
2194587-127;6;1;0;2;0;0;0;4;False;False;False;False
2194587-150;5;1;4;0;0;0;0;1;False;False;False;False
2194587-154;4;1;4;0;0;0;0;0;False;False;False;False
2194587-158;5;1;5;0;0;0;0;0;False;False;False;False
2194587-166;5;1;5;0;0;0;0;0;False;False;False;False
2194587-170;5;1;5;0;0;0;0;0;False;False;False;False
