outcome;cate_pp;pol_euclidean;pol_forte;pol_fraca
gov;0.38334128818719587;80.4131966383154;4.4180256001733476;0.2505297128997232
gov;0.7515166327126815;117.01246948017184;4.797809337609697;0.2922744106565197
gov;-16.25910723105979;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-2.2320764486306546;89.65761335242998;4.460322935251162;0.2987195881998073
gov;5.813431120071523;26.54445037253096;3.758503490866562;0.1794981198542411
gov;-0.31229540927038;45.59084180555413;3.908909953758283;0.2478525900732655
gov;-663.1644425500357;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-12.885188463697661;52.13688445881277;3.488373988402257;0.2857690620046695
gov;0.7208415426191785;26.54445037253096;3.758503490866562;0.1794981198542411
gov;-10.01731263421176;83.06491256298965;4.313862662023891;0.2880323948453198
gov;-36.33466797228934;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-21.941760943497933;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-45.35851906315074;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-0.12291595344664959;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-11.140584363427802;26.95172963067745;4.822788263921042;0.209397118427827
gov;1.047429053707416;102.12163781779304;4.636528074021251;0.3051208869444385
gov;-0.7699720016812517;42.64039579818476;3.03638381481685;0.2285669193475533
gov;-16.130792024871354;127.38127970298387;4.721706312337836;0.3043170365327997
gov;6.684618320291403;89.69730903671581;4.504268166457399;0.2910497881932392
gov;1.585843275352855;65.55038587039726;3.645976688190957;0.2004188789099956
gov;-3.740287988157065;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-9.512713030198844;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-3.4076024404105345;46.79659330479913;3.779494316020653;0.2111234926773145
gov;-15.178341871104873;129.7180115341171;4.716244982011463;0.3057867257874458
gov;27.899112295199522;31.925317493275852;4.222131201709505;0.2744271534117612
gov;84.47992979408107;129.7180115341171;4.716244982011463;0.3057867257874458
gov;278.74401064159764;52.99630898998068;3.5582055187189026;0.2873934182910207
gov;-68.38801751040951;129.69091067923335;4.745785565727982;0.3044563791405524
gov;13.67958208628811;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-198.62482317273785;108.90337330845574;4.912383859260094;0.2937828510454301
gov;2.975601515362669;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-1.0108267336532508;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-0.8343814944412559;89.65761335242998;4.460322935251162;0.2987195881998073
gov;121.95274999332474;89.69730903671581;4.504268166457399;0.2910497881932392
gov;-54.61390005158553;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-22.680488911815637;115.57954434545697;4.923085121176421;0.2950488358886874
gov;-0.0027212451698677143;30.366652169010568;3.2548253255820567;0.2112901098573518
gov;114.25599983258019;92.9064226868247;4.1928201640977;0.2614866118999204
gov;53.12245969003504;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-3.3887359436815063;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-160.60138732186502;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-25.467059538288694;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-372.4077986145798;108.90337330845574;4.912383859260094;0.2937828510454301
gov;-2.7578546532817856;92.9064226868247;4.1928201640977;0.2614866118999204
gov;24.867306007282764;92.9064226868247;4.1928201640977;0.2614866118999204
gov;79.56095844032835;56.02194072116371;3.66041324380981;0.2937855697418478
gov;1.9764972678655457;65.55038587039726;3.645976688190957;0.2004188789099956
gov;-8.821264634492978;80.76318160766414;4.587247314349589;0.2683292040234515
gov;-71.66752225143945;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-5.884681184200508;131.99689380244476;4.861926967612237;0.3086621792941271
gov;91.76549730872709;52.13688445881277;3.488373988402257;0.2857690620046695
gov;-365.7886274817467;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-36.4781277929463;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-0.8111388888879884;31.974711933225777;3.164140040081;0.2346601564288833
gov;-22.313747964680942;56.02194072116371;3.66041324380981;0.2937855697418478
gov;0.5712865874693551;92.9064226868247;4.1928201640977;0.2614866118999204
